split_no_mig	40	612.1049118590992	-17418.968489555307	726185.6719363972	1211994.89218201	2562272.5267698714	4715.376241521393	nan	18977.38627403885	nan	
split_no_mig	75	5284.886426704531	-4292.9383508454985	1398814.3949637653	257421.85781274355	1650698.0558293997	nan	nan	nan	nan	
split_no_mig	30	2341.3428123081794	-42604.75534191968	330345.5905365035	48991.734163620255	9745560.263077121	nan	nan	nan	nan	
split_no_mig	50	5223.097477394326	-3147.03968373276	1348599.4946469632	255497.47077909712	1725101.5589665137	nan	nan	nan	nan	
split_no_mig	30	5166.2899043717525	-2059.9114956315975	1275570.7858205275	252560.30847963144	1813394.330639803	nan	nan	nan	nan	
split_no_mig	50	5222.83469013745	-3147.041366490381	1348998.9313271237	255327.28772570714	1724632.5992286585	nan	nan	nan	nan	
split_no_mig	75	5284.882083602688	-4292.938401002739	1398819.552013514	257419.8538305761	1650690.5624730585	nan	nan	nan	nan	
split_no_mig	75	5284.92107273997	-4292.938576655048	1398816.6117939143	257418.15443022383	1650687.3900517903	nan	nan	nan	nan	
split_no_mig	100	5346.4023740195635	-5303.893648376879	1428233.6375048973	258977.0983118158	1597987.6653045479	nan	nan	nan	nan	
split_no_mig	75	5280.168844254523	-4292.920990522327	1398250.4540999355	257926.34667703378	1653388.388136084	nan	nan	nan	nan	
split_no_mig	100	5346.838243665044	-5303.893326645151	1428039.1494174968	259024.93135079177	1598294.935164601	nan	nan	nan	nan	
split_no_mig	100	5346.380445480042	-5303.893491171837	1428232.0821001283	258978.89216543507	1597998.792906994	nan	nan	nan	nan	
split_no_mig	100	5343.133343948387	-5303.88099941416	1428568.825865859	259027.31323375666	1598368.5578283782	nan	nan	nan	nan	
